FEN,Moves,Rating,Themes
r1b1k3/ppppp2n/2n5/7B/8/qPB5/P1P2P1P/R3K1R1 b Q - 1 22,e8d8 g1g8 h7f8 g8f8,399,backRankMate mate mateIn2 middlegame short
6k1/5ppp/n2p1b2/7P/6P1/5P2/PPq5/KRR5 b - - 3 27,c2d2 c1c8 f6d8 c8d8,399,backRankMate endgame mate mateIn2 short
2k5/1p6/1Bp1p1p1/5p1p/3Q4/bP6/P7/1K1Bq3 b - - 3 45,e6e5 d4d8,399,endgame mate mateIn1 oneMove
2k2r2/ppp1R3/3p2p1/8/3P4/2P5/PP4PP/4Rq1K w - - 5 31,e1f1 f8f1,399,backRankMate endgame mate mateIn1 oneMove rookEndgame
rb2k2r/ppqb1ppp/2n1p1n1/3p4/3P4/PPPBB2P/3NNPP1/R2Q1RK1 w kq - 1 13,b3b4 c7h2,399,mate mateIn1 oneMove opening
Q1b1rk2/p1pp1ppp/5n2/8/8/8/PPP2PPP/RNB3K1 w - - 1 15,c1f4 e8e1,399,backRankMate mate mateIn1 middlegame oneMove
b4rk1/1q3ppp/4p3/Qp2N3/2pP4/2P5/1P3PPP/5RK1 w - - 4 22,f1a1 b7g2,399,endgame kingsideAttack mate mateIn1 oneMove
4r2k/2N3pp/8/3p4/1Pb5/r1P2pP1/5P1P/R5K1 w - - 0 36,a1a3 e8e1,399,endgame mate mateIn1 oneMove
3r1rk1/pbpq1ppp/1pn1p3/8/2PPQ3/3B1N2/P1P2PPP/R3R1K1 b - - 4 15,c6a5 e4h7,399,kingsideAttack mate mateIn1 middlegame oneMove
3r2k1/p4ppp/6q1/1pR5/4P1n1/1P1Q2P1/P4PBP/4R1K1 b - - 0 26,d8d3 c5c8 d3d8 c8d8,399,backRankMate endgame mate mateIn2 short
6k1/1p4pp/p1pp2r1/4b3/2Pp1B2/PP1P1Pqb/4Q1P1/4RRK1 b - - 0 28,e5f4 e2e8,399,master mate mateIn1 middlegame oneMove
r2q1rk1/5pp1/2p1pb1p/pp6/3P4/2PQ3P/PPB2PP1/1K1R3R b - - 1 17,b5b4 d3h7,399,mate mateIn1 middlegame oneMove
1k1r2nr/ppp1b2p/2n5/5B2/2P2Qp1/8/PP4PP/RNBqR2K w - - 1 17,e1d1 d8d1 f4f1 d1f1,399,backRankMate mate mateIn2 opening short
r3Q2k/ppp3p1/3p3p/6q1/6bn/3B4/PB3PPP/4R1K1 b - - 5 25,a8e8 e1e8,399,mate mateIn1 middlegame oneMove pillsburysMate
1r2Q1k1/2p2ppp/2p5/p7/8/7P/q4PP1/2B1R1K1 b - - 1 28,b8e8 e1e8,399,backRankMate endgame mate mateIn1 oneMove
1r1r1k2/pqp2ppp/2p1p3/2P4Q/6P1/P2PP2P/1b1R4/1NKR4 w - - 0 29,d2b2 b7b2,399,mate mateIn1 middlegame oneMove queensideAttack
3rr1k1/pppq1p1p/5n2/3N2p1/4p3/1PQ1PbP1/PB3P1P/R3RBK1 b - - 0 23,f6d5 c3g7,399,mate mateIn1 middlegame oneMove
k1Q1r3/rp5p/6p1/3p4/8/5BP1/p4PKP/1bR5 b - - 5 38,e8c8 c1c8,399,backRankMate endgame mate mateIn1 oneMove
1r4k1/1R3ppp/8/R7/8/p3P3/5PPP/6K1 b - - 0 28,b8b7 a5a8 b7b8 a8b8,399,backRankMate endgame mate mateIn2 rookEndgame short
6k1/p4pp1/n6p/8/1q6/1P3B2/PQ3PPP/3Rr1K1 w - - 1 26,d1e1 b4e1,399,endgame mate mateIn1 oneMove
3r1rk1/1R3ppp/p3p3/P7/5B2/8/1R2nPPP/6K1 w - - 1 27,b2e2 d8d1 e2e1 d1e1,399,backRankMate endgame mate mateIn2 short
r4r1k/pp4pp/2n1Q3/8/1P6/8/2P3PP/3R1q1K w - - 1 27,d1f1 f8f1,399,backRankMate endgame mate mateIn1 oneMove
r1b3k1/1r3ppp/4p3/8/2pR4/5N2/PPP2PPP/R5K1 b - - 0 16,b7b2 d4d8,399,backRankMate endgame mate mateIn1 oneMove
2R5/5kpp/3Br3/3b1p2/8/2P5/5P1P/6K1 w - - 0 29,d6f4 e6e1,399,endgame master mate mateIn1 oneMove pillsburysMate
r3rk2/5bR1/pp1b1p1P/3p1P2/2p4P/2P5/PPP2B2/1K3B1R w - - 0 25,f2d4 e8e1,399,backRankMate mate mateIn1 middlegame oneMove
6k1/pp5p/2n3p1/8/4N3/2PP4/PP5P/3q1rQK w - - 2 31,g1f1 d1f1,399,endgame hangingPiece mate mateIn1 oneMove
2n3k1/pq3ppp/1p2p3/4N3/Q2P4/4P1P1/P4P1P/6K1 b - - 1 25,c8e7 a4e8,399,endgame mate mateIn1 oneMove
6k1/2pr1ppp/1p1r4/8/1PR5/4P3/5PPP/5RK1 w - - 4 28,f1c1 d6d1 c1d1 d7d1,399,backRankMate endgame mate mateIn2 rookEndgame short
3r2k1/p3Rppp/1p2b3/3QPp2/3B1P2/8/6PP/6K1 b - - 0 28,d8d5 e7e8,399,backRankMate endgame mate mateIn1 oneMove
5r1k/p4Qpp/1p3b2/2p5/2P2B2/6P1/PP5P/4R1K1 b - - 0 25,f8f7 e1e8 f7f8 e8f8,399,backRankMate endgame mate mateIn2 short
5r1k/p5pp/2p5/2b5/4p1Q1/2P5/PP4PP/2R2q1K w - - 9 31,c1f1 f8f1,399,backRankMate endgame master mate mateIn1 oneMove
2k5/1pp2ppp/p3p3/2Q5/8/5q2/PPP4P/1K1rR3 w - - 2 25,e1d1 f3d1,399,endgame mate mateIn1 oneMove
5r1k/6pp/p2Q4/qp6/3P4/6PP/5P2/5RK1 b - - 1 36,b5b4 d6f8,399,endgame hangingPiece mate mateIn1 oneMove
6k1/pp3ppp/2n5/2Q5/8/5N2/P1P2PPP/2q1r1K1 w - - 0 19,f3e1 c1e1,399,endgame mate mateIn1 oneMove
r1b1kb1r/ppp1pppp/8/8/3Q4/1PB5/P1P2P1P/2KR2Nq b kq - 1 12,h1c6 d4d8,399,mate mateIn1 middlegame oneMove
3r3r/1R4pp/p4nk1/8/8/2b5/PPP2PPP/R1B3K1 w - - 1 21,b2c3 d8d1,399,backRankMate endgame mate mateIn1 oneMove
2k1r3/1pp3pp/p7/8/P2q2n1/4B3/1PP2PPP/RN4K1 w - - 0 20,e3d4 e8e1,399,endgame mate mateIn1 oneMove
4rR1k/1q4pp/2p1B3/2QpP3/1pbPp3/4P3/PPP3PP/6K1 b - - 2 25,e8f8 c5f8,399,endgame kingsideAttack mate mateIn1 oneMove
4q1k1/pQ3pp1/7p/8/8/1P4Pb/PR3P1P/5K2 w - - 1 26,f1g1 e8e1,399,endgame mate mateIn1 oneMove
1rbQ2k1/5p1p/1p4pB/8/7q/7P/P4PP1/3R2K1 b - - 2 29,h4d8 d1d8,399,endgame mate mateIn1 oneMove pillsburysMate
3r4/ppp1b1kp/6p1/8/4PQ2/1P6/P1P2PPP/2Rq2K1 w - - 1 26,c1d1 d8d1,399,backRankMate endgame mate mateIn1 oneMove
5qk1/ppr3pP/4p1P1/P2pb1p1/8/2P4K/1P6/4BR2 b - - 0 44,g8h8 f1f8,399,endgame hangingPiece mate mateIn1 oneMove
5r1k/5Qpp/pp6/2pp4/P7/1P1b3P/6P1/4R1K1 b - - 5 34,f8f7 e1e8 f7f8 e8f8,399,backRankMate endgame mate mateIn2 short
5k2/5ppp/3Pp3/p7/r2P1P2/7P/6P1/2R3K1 b - - 0 29,a4d4 c1c8,399,endgame mate mateIn1 oneMove rookEndgame
5r1k/8/2p4p/5P2/3pP2P/2nP4/r1P4K/2Q5 b - - 1 47,f8g8 c1h6,399,endgame master mate mateIn1 oneMove
R7/2p2k2/3b1p2/8/2P1R3/1P5P/5rP1/7K w - - 2 40,e4d4 f2f1,399,endgame mate mateIn1 oneMove pillsburysMate
3r1rk1/pp3pp1/2p4p/5P2/2P1B3/1P6/P4qPP/RN3R1K w - - 0 22,f1f2 d8d1 f2f1 d1f1,399,backRankMate endgame mate mateIn2 short
3r1Q1k/6pp/pq1p4/3P4/4r3/2P4P/1P4PK/1R3R2 b - - 1 28,d8f8 f1f8,399,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
2k1Q2r/1ppn2pp/p1qb4/8/3P4/2P4P/PP3PP1/R1B1R1K1 b - - 2 18,h8e8 e1e8,399,backRankMate mate mateIn1 middlegame oneMove
rn1qk1nr/1p3ppp/p3p3/3pP3/8/2NBPQ1P/PPP3P1/R4RK1 b kq - 0 12,b8c6 f3f7,399,attackingF2F7 mate mateIn1 middlegame oneMove
2kQ4/ppprn3/7p/3R2p1/8/P7/6PP/3R2K1 b - - 0 29,d7d8 d5d8,399,endgame master mate mateIn1 oneMove
2kR3r/pp3qpp/b4nn1/Q7/8/4B3/PPP3PP/1K1R4 b - - 2 24,h8d8 a5d8,399,master mate mateIn1 middlegame oneMove queensideAttack
2r2Q1k/1q4pp/p2r4/1p2P3/3pP3/P4Q2/B5PP/5R1K b - - 0 29,c8f8 f3f8,399,endgame mate mateIn1 oneMove
4r3/3n1k2/1p3b2/5R2/1p4P1/1P6/P1P5/1K2rR2 w - - 1 36,f1e1 e8e1,399,endgame mate mateIn1 oneMove pillsburysMate
1k3r2/ppp1R1p1/8/P7/2n4p/2N5/2Pr1BPP/R5K1 b - - 2 24,f8f2 e7e8 d2d8 e8d8,399,backRankMate endgame mate mateIn2 short
r1bq2k1/pp3ppp/2pp4/Q7/8/2P1RN2/P4PPP/R5K1 b - - 0 17,d8a5 e3e8,399,backRankMate endgame mate mateIn1 oneMove
3QRqk1/6pp/p4p2/8/5P2/P2P2K1/r5PP/8 b - - 8 38,f8e8 d8e8,399,endgame hangingPiece mate mateIn1 oneMove
4r1k1/pp4p1/1np4p/3p2P1/6Q1/2N5/PPP3PP/R3q2K w - - 1 22,a1e1 e8e1,399,backRankMate endgame mate mateIn1 oneMove
6rk/8/1p1p3p/p1qPp3/4P3/7r/3Q1RP1/6K1 b - - 4 37,h3g3 d2h6,399,endgame mate mateIn1 oneMove
6k1/p5pp/8/4p3/8/1P6/P2r1PPP/4R1K1 w - - 2 26,e1e5 d2d1 e5e1 d1e1,399,backRankMate endgame mate mateIn2 rookEndgame short
5rk1/5rpp/2Q1p1p1/1p6/1P6/P3q3/5PPP/5RK1 w - - 0 35,f2e3 f7f1,399,endgame mate mateIn1 oneMove queenRookEndgame
3r4/5pk1/3q1pb1/4p2p/Q6P/2P2NR1/PP3PP1/2K5 w - - 2 29,a4e4 d6d1,399,endgame mate mateIn1 oneMove
3r4/pp3k1p/5p2/8/2R2b2/7P/5PP1/3rR1K1 w - - 1 31,e1d1 d8d1,399,endgame master mate mateIn1 oneMove pillsburysMate
3R2k1/2q2ppp/5b2/pQp2P2/8/1Pp2P2/P5PP/6K1 b - - 0 30,f6d8 b5e8,399,endgame mate mateIn1 oneMove
r4rk1/ppq2pp1/2n1pb1p/3p4/3P4/1NPQ3P/PPB2PP1/R4RK1 b - - 3 17,a7a6 d3h7,399,mate mateIn1 middlegame oneMove
k1r5/p5pp/PpQB1q2/1B1n4/3P4/4p1Pn/5P2/R4K2 b - - 1 34,c8c6 b5c6,399,mate mateIn1 middlegame oneMove queensideAttack
1r4k1/5pp1/7p/2Pp4/2p5/P1r5/1P1R1PPP/6K1 w - - 0 30,b2c3 b8b1 d2d1 b1d1,399,backRankMate endgame mate mateIn2 rookEndgame short
6k1/pp1Q1p1p/2p3p1/3p4/8/8/PPP1r1PP/1K2qR2 w - - 3 23,f1e1 e2e1,399,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
4r1k1/1p3ppp/6b1/4Q3/8/8/3RBPPP/6K1 b - - 0 28,e8e5 d2d8 e5e8 d8e8,399,backRankMate endgame mate mateIn2 short
r2q1rk1/3bbppp/p3pB2/n2p4/3P4/2P2P2/P1QNN1PP/1BR2RK1 b - - 0 15,e7f6 c2h7,399,kingsideAttack mate mateIn1 oneMove opening
5r2/1p3rpk/p2P2pp/8/2R3Q1/P7/1b4PP/3R1q1K w - - 2 28,d1f1 f7f1,399,backRankMate endgame mate mateIn1 oneMove
2r2Rk1/1p1br2q/p1n1p1p1/3pP1P1/3P4/8/PP3QPP/1B3RK1 b - - 1 26,c8f8 f2f8,399,kingsideAttack master mate mateIn1 middlegame oneMove
4r1k1/p1p2ppp/1bp5/5P2/4NBP1/7P/PP4K1/3R4 b - - 0 22,e8e4 d1d8 e4e8 d8e8,399,backRankMate endgame mate mateIn2 short
5R2/P7/5pp1/4p3/r6p/5PkP/6P1/6K1 w - - 4 46,f8f6 a4a1,399,endgame master mate mateIn1 oneMove rookEndgame
r2r2k1/3R1ppp/1p2p1b1/1Bp1b3/P7/2P3N1/1P3PPP/3R2K1 b - - 2 20,g6c2 d7d8 a8d8 d1d8,399,backRankMate mate mateIn2 middlegame short
2r3k1/p3r1pp/5p2/2Pq2B1/8/2P5/PP3PPP/RN1R2K1 w - - 0 18,d1d5 e7e1,399,backRankMate endgame mate mateIn1 oneMove
1r4k1/p2bppb1/1q1p1np1/4P1Bp/7P/5P2/P1PQ2P1/K2R1BNR w - - 3 17,d1b1 b6b1,399,mate mateIn1 middlegame oneMove
8/6p1/2PN1k1p/3P4/8/8/2r2PPP/R5K1 w - - 1 38,a1a7 c2c1,399,backRankMate endgame mate mateIn1 oneMove
8/2p3pk/1b6/p7/1n5P/PQ1rPPB1/1P3P2/1K6 w - - 1 33,b3f7 d3d1,399,endgame master mate mateIn1 oneMove
6k1/p5pp/5r2/3pp3/6Q1/1P6/P5PP/2R2q1K w - - 2 25,c1f1 f6f1,399,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
r2Q1k1r/p1p2pbp/1p2p3/6B1/6q1/2N2b2/PPP1BP1P/2KR4 b - - 2 15,a8d8 d1d8,399,mate mateIn1 middlegame oneMove
6k1/p6r/1p4pB/2p3P1/4P3/1P1qP3/P5K1/5R2 b - - 0 40,d3e3 f1f8,399,endgame mate mateIn1 oneMove operaMate
3r1rk1/pp3ppp/1qnb4/3Pp3/6b1/3Q1N2/PPB2PPP/R1B2RK1 b - - 0 14,c6b4 d3h7,399,kingsideAttack mate mateIn1 middlegame oneMove
r2q1rk1/1b1nbppp/1pn1p3/p3P3/1pPPQ3/3B1N2/PB1N2PP/3R1RK1 b - - 2 15,a8b8 e4h7,399,kingsideAttack mate mateIn1 middlegame oneMove
2r3k1/p4ppp/1p6/8/8/1P4P1/P3qP1P/R2R2K1 b - - 2 24,c8c2 d1d8 e2e8 d8e8,399,backRankMate endgame mate mateIn2 queenRookEndgame short
4r3/8/p1p1p3/1pPkRr1p/1P1P3P/P2K4/4R3/8 b - - 1 38,f5e5 e2e5,399,endgame mate mateIn1 oneMove rookEndgame
r2qBQ1k/ppp1b1pp/8/3n4/3P4/8/PPPB2PP/R4RK1 b - - 2 15,e7f8 f1f8,399,backRankMate mate mateIn1 middlegame oneMove
2Q1r1k1/5p1p/6p1/p5P1/1p5P/8/1B6/2R4K b - - 0 40,e8c8 c1c8,399,endgame master mate mateIn1 oneMove pillsburysMate
r4k1r/5Pnp/3p4/p1p5/3bPP2/PB1Q1K2/1PP4q/R5R1 b - - 6 27,d4g1 d3d6,399,mate mateIn1 middlegame oneMove
r2Q1k1r/1p3ppp/1p1R2b1/pP2p3/P3P3/Bq3PPP/4B2K/8 b - - 8 28,a8d8 d6d8,399,discoveredCheck doubleCheck master mate mateIn1 middlegame oneMove pillsburysMate
6k1/p4p1p/6p1/8/4r3/1Pq5/P4PPP/2R3K1 w - - 0 30,c1c3 e4e1,399,backRankMate endgame mate mateIn1 oneMove rookEndgame
5Rk1/1p5p/p3r1pq/3pP3/1P6/P5PP/5Q1K/5R2 b - - 0 40,h6f8 f2f8,399,endgame mate mateIn1 oneMove
5Rrk/7P/6PK/8/8/8/8/8 b - - 6 84,g8f8 g6g7,399,advancedPawn endgame mate mateIn1 oneMove rookEndgame
5rk1/5pp1/5r1p/P1R5/1P6/8/3Q2PP/R4q1K w - - 1 36,a1f1 f6f1,399,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
4Q2k/3b2pp/8/2r2p2/8/6P1/7P/4R1K1 b - - 0 42,d7e8 e1e8,399,backRankMate endgame master mate mateIn1 oneMove
6k1/1p3ppp/1n2p3/1N4b1/5P2/1PP5/1P4PP/r1BR1K2 b - - 0 22,g5f4 d1d8,399,backRankMate endgame master mate mateIn1 oneMove
r1b2rk1/ppppqpp1/5n1p/2b1P1N1/2np1P1P/2P5/PPQ3P1/RNBK3R b - - 1 11,f6g4 c2h7,399,mate mateIn1 oneMove opening
r1b1kb1r/ppp2pp1/2N2n1p/4P3/2p5/8/PPP2PPP/RNBR2K1 b kq - 0 9,f6e4 d1d8,399,mate mateIn1 middlegame oneMove
2r2Q1k/3b2p1/p3p2p/1p1pq3/1P6/P2Bb1P1/4N1PP/5R1K b - - 2 23,c8f8 f1f8,399,kingsideAttack mate mateIn1 middlegame oneMove pillsburysMate
r1b2rk1/ppp2pp1/2n4p/4p3/4Q1Pq/2PBR2N/PPP2P1P/2K3R1 b - - 1 16,c8e6 e4h7,399,mate mateIn1 middlegame oneMove
6k1/1pB2pp1/2p4p/8/r7/1R6/1n3PPP/6K1 w - - 0 29,b3b2 a4a1 b2b1 a1b1,399,backRankMate endgame mate mateIn2 short
3r1rk1/p4pp1/1p1p3p/2pPp1qn/P7/2PQ3P/1PB2PP1/1R3RK1 b - - 6 25,h5f4 d3h7,399,mate mateIn1 middlegame oneMove
2Q5/5k1p/3bp1p1/3q4/P3p3/2P1P2P/1P3PP1/6K1 w - - 1 32,a4a5 d5d1,399,endgame mate mateIn1 oneMove
3Q4/1p4k1/p2p2p1/2p2P2/2P2R2/6q1/PP4R1/4r2K w - - 1 40,g2g1 g3g1,399,endgame master mate mateIn1 oneMove
8/5p2/5k1p/5p1P/5RP1/5P1K/2r5/8 b - - 0 56,f6g5 f4f5,399,endgame master mate mateIn1 oneMove rookEndgame
7k/6pp/5r2/3P4/3KR1b1/8/8/8 b - - 0 53,g4f3 e4e8 f6f8 e8f8,399,backRankMate endgame mate mateIn2 short
2rR2k1/1p3ppp/pQ6/4p3/P3P3/1P3q2/1P3P1P/6K1 b - - 1 24,c8d8 b6d8,399,backRankMate endgame mate mateIn1 oneMove
6k1/6pp/5p2/3b1q2/PP3P2/4Q1P1/5K1P/7R b - - 0 34,d5h1 e3e8,399,endgame mate mateIn1 oneMove
8/4k3/2R1P1N1/1p1p1np1/8/2P4P/2r5/7K b - - 1 43,e7e8 c6c8,399,endgame mate mateIn1 oneMove
1k6/pPp5/P6r/6p1/3b4/6P1/5pK1/3R4 b - - 3 39,d4b6 d1d8,399,endgame mate mateIn1 oneMove
r1bq1rk1/2p1nppR/p3pn2/1p6/3P4/2NQP1P1/PP2NPP1/RB2K3 b Q - 0 14,f6h7 d3h7,399,kingsideAttack mate mateIn1 middlegame oneMove
2r3k1/5p1p/p5p1/1b1P4/4Q3/3B4/5PPP/1q4K1 w - - 0 28,d3b1 c8c1 e4e1 c1e1,399,backRankMate endgame mate mateIn2 short
8/R4ppp/4pk2/1P1r4/4b3/2b1P1B1/1N3PPP/6K1 w - - 1 22,b2a4 d5d1,399,endgame mate mateIn1 oneMove
7k/p1r4p/1p3p2/3qp3/5p1P/1P1P1P2/P5RK/6R1 b - - 5 37,d5f3 g2g8,399,endgame master mate mateIn1 oneMove queenRookEndgame
2r3k1/p5pp/8/1p2n3/1B3RP1/P3K3/2P4P/8 b - - 3 31,c8c2 f4f8,399,endgame mate mateIn1 oneMove operaMate
2rq2k1/6np/p2p2RB/1p1P4/3QP1P1/1P5P/P1P5/6K1 b - - 0 29,h7g6 d4g7,399,endgame mate mateIn1 oneMove
1r6/1qp4p/p5pk/6r1/8/4Q3/PpP2PPP/1R3RK1 w - - 0 25,h2h4 b7g2,399,endgame mate mateIn1 oneMove
r1Q3k1/5ppp/p3p3/1p1nP3/3q4/PP6/5PPP/2R2RK1 b - - 2 21,a8c8 c1c8,399,backRankMate endgame mate mateIn1 oneMove
2k5/pp6/2p5/8/P1P3pB/1P1r4/2r3PP/2R4K w - - 2 34,c1c2 d3d1 h4e1 d1e1,399,backRankMate endgame mate mateIn2 short
3r1Q1k/6pp/8/1ppB4/8/1P6/P3q3/5R1K b - - 5 59,d8f8 f1f8,399,backRankMate endgame mate mateIn1 oneMove
4r1k1/Bp3p1p/3p4/3P1p2/P7/2b5/5PPP/1R3K2 w - - 2 26,b1b7 e8e1,399,endgame mate mateIn1 oneMove operaMate
5rk1/5p1p/4p3/p3q3/8/Q5RP/6PK/8 b - - 1 37,g8h8 a3f8,399,endgame hangingPiece mate mateIn1 oneMove
1r5k/8/5R1K/8/5p2/8/8/8 b - - 1 61,b8b4 f6f8,399,endgame mate mateIn1 oneMove rookEndgame
4r3/pp4kp/2pq1pp1/3p1b2/3P1Q2/2PNr3/PP3PPP/4R1K1 w - - 0 28,f4d6 e3e1 d3e1 e8e1,399,backRankMate endgame mate mateIn2 short
6k1/p1q3bp/1p1p2p1/3Pp3/4P3/P1N2Q2/1P4PP/7K w - - 2 42,c3b5 c7c1 f3d1 c1d1,399,backRankMate endgame mate mateIn2 short
r3nrkb/1b1n1p2/p1q1p1p1/1pp1P1N1/3P2P1/P1P5/B2NQP1B/2R1R1K1 w - - 3 24,e2e3 c6h1,399,mate mateIn1 middlegame oneMove
3r1Q1k/6pp/p1q1p3/1p1bP3/8/1P2B3/2P1R1PP/5R1K b - - 0 33,d8f8 f1f8,399,backRankMate endgame mate mateIn1 oneMove
2kB4/2Pr2p1/p3Rn1p/1p6/8/8/P4PPP/6K1 w - - 3 33,e6a6 d7d1,399,backRankMate endgame mate mateIn1 oneMove
4rQ1k/6pp/p7/1p1p4/3P2n1/4q3/PP1N2PP/5R1K b - - 2 25,e8f8 f1f8,399,backRankMate endgame mate mateIn1 oneMove
3rR1k1/1b3ppp/1b4q1/pQ6/P2N4/2n3N1/5PPP/1R4K1 b - - 1 27,d8e8 b5e8,399,mate mateIn1 middlegame oneMove
r4rk1/pbp2pbp/1p2p1p1/3qP3/5P2/3B4/PPP3PP/R1BQ1RK1 w - - 0 14,c1e3 d5g2,399,kingsideAttack mate mateIn1 middlegame oneMove
3r2k1/1p3ppp/8/4P3/2P2P2/P7/4q1PP/4R2K w - - 0 31,e1e2 d8d1 e2e1 d1e1,399,backRankMate endgame mate mateIn2 rookEndgame short
r4rk1/ppp2p1p/2b1pnpP/3q4/3P4/2PB2N1/PP1Q1PP1/R4RK1 w - - 1 18,d2f4 d5g2,399,kingsideAttack mate mateIn1 middlegame oneMove
8/Q3bkp1/2p2pp1/8/2PR4/8/PP6/K3q3 w - - 1 37,d4d1 e1d1,399,backRankMate endgame hangingPiece mate mateIn1 oneMove
3r1bnr/pp4pp/2k2p2/2P4b/1PPB4/8/P4PPP/RN2KB1R w KQ - 1 14,d4e3 d8d1,399,mate mateIn1 middlegame oneMove operaMate
r5k1/2q2ppp/2p1p3/p3Qn2/PP6/2PR3P/5PP1/3R2K1 b - - 0 25,c7e5 d3d8 a8d8 d1d8,399,backRankMate endgame mate mateIn2 short
r4Q1k/1b1p2pr/p1pPp2p/1pP1P3/2q4b/4B3/P5PP/1R3RK1 b - - 3 31,a8f8 f1f8,399,backRankMate mate mateIn1 middlegame oneMove
1b2r1k1/1p1r1pp1/p2q3p/3p4/3Pp3/P1P5/BP3PPP/3QRR1K w - - 7 25,d1g4 d6h2,399,kingsideAttack mate mateIn1 middlegame oneMove
8/kp6/p4r2/P6R/4n3/1B5P/1PP5/2K5 w - - 1 45,h5h7 f6f1,399,endgame mate mateIn1 oneMove
r4rk1/1p2q1p1/p3pp1p/2Bb4/4pPQ1/2P1P1R1/PP4PP/R5K1 b - - 0 19,e7c5 g4g7,399,kingsideAttack mate mateIn1 middlegame oneMove
3Q2k1/2p1qppp/1p2p3/p3b3/8/1PP3P1/PB2PPKP/3R4 b - - 0 19,e7d8 d1d8,399,backRankMate endgame mate mateIn1 oneMove
r4rk1/ppp3pp/3pp3/8/1PQ1P3/8/P5PP/1RB2q1K w - - 2 18,c4f1 f8f1,399,backRankMate endgame mate mateIn1 oneMove
1r6/2pb1ppp/k7/N1Rp4/3P1B2/4P3/5PPP/6K1 w - - 1 32,f4c7 b8b1 c5c1 b1c1,399,backRankMate endgame mate mateIn2 short
2k2r2/pbp3pp/1pp5/8/4P3/1Q6/P2R2PP/2R2q1K w - - 1 22,c1f1 f8f1,399,backRankMate endgame mate mateIn1 oneMove
r1b3k1/ppp2rpp/8/3pP3/8/2Q5/P5PP/R1B1Rq1K w - - 2 18,e1f1 f7f1,399,backRankMate mate mateIn1 middlegame oneMove
6k1/2q2ppp/p3p3/1p2P3/5P2/8/PP4PP/3Q3K w - - 1 29,d1c1 c7c1,399,backRankMate endgame hangingPiece mate mateIn1 oneMove queenEndgame
k3rb1r/ppp3pp/8/8/8/3b3Q/PPPP2PP/R1B4K w - - 0 19,h3d3 e8e1 d3f1 e1f1,399,backRankMate endgame mate mateIn2 short
2rq1rk1/p3np1p/b5p1/2pp4/8/PP1nPNP1/2RN1PBP/3Q1R1K w - - 5 18,f1g1 d3f2,399,kingsideAttack mate mateIn1 middlegame oneMove smotheredMate
2r3k1/5ppp/p7/5P2/8/8/1P1Q2PP/2q4K w - - 2 34,d2c1 c8c1,399,backRankMate endgame mate mateIn1 oneMove
r5k1/ppp2p1p/2p3pB/6Nn/8/1QN5/PP1q1PPP/3Rr1K1 w - - 3 20,d1e1 d2e1,399,kingsideAttack mate mateIn1 middlegame oneMove
1r3rk1/pbR2ppp/1p2p3/8/3P4/P2Q1Pq1/1PB5/5R1K b - - 2 24,g3c7 d3h7,399,mate mateIn1 middlegame oneMove
1rbq2k1/5ppp/p4b2/1p1B4/8/5N2/PP3PPP/R3Q1K1 b - - 0 18,d8d5 e1e8,399,mate mateIn1 middlegame oneMove
k7/p5pp/2RN4/2p2r2/P7/1P4K1/4r3/8 b - - 11 35,f5f6 c6c8,399,endgame mate mateIn1 oneMove
6rb/1R6/p2p1k1p/2P1p1q1/4Pp2/P1PP1P2/3BQ3/5KrR w - - 2 36,h1g1 g5g1,399,mate mateIn1 middlegame oneMove
r4rk1/ppp1nppp/3p2q1/4p3/3PPn2/1BP2N1P/PP3PP1/R2Q1R1K w - - 1 15,d4e5 g6g2,399,kingsideAttack mate mateIn1 middlegame oneMove
r7/1b3kpQ/p4r1p/1p1P4/4N3/3B4/P5PP/1q5K w - - 0 28,d3b1 f6f1,399,backRankMate endgame mate mateIn1 oneMove
r5rk/5p1p/p1p2p2/4p3/1P1P2q1/2P1Q1P1/P4P2/R4RK1 b - - 0 21,h7h5 e3h6,399,endgame mate mateIn1 oneMove
6rk/p1p5/3b4/6R1/6q1/P1N2nPr/1P3PQ1/5R1K w - - 0 32,g2h3 g4h3,399,hangingPiece mate mateIn1 middlegame oneMove
2r2rk1/2qn1pbp/3R2p1/1Q2p3/4P3/4BN2/PPP2PPP/2K4R w - - 1 19,d6d1 c7c2,399,mate mateIn1 middlegame oneMove queensideAttack
6k1/1Rp1rppp/p4n2/3N4/2n5/5N1P/P1P2PP1/5K2 b - - 2 27,f6d5 b7b8 e7e8 b8e8,399,backRankMate endgame mate mateIn2 short
r4rk1/p1pn2pp/1p1pp3/8/2PPQ3/2P5/P5PP/R1BR1q1K w - - 2 18,d1f1 f8f1,399,backRankMate mate mateIn1 middlegame oneMove
8/6p1/4Pb2/8/RpB5/1Pr2k2/P7/5K2 w - - 6 46,a4b4 c3c1,399,endgame master mate mateIn1 oneMove
7r/1p3pk1/7r/Q5p1/3Pp3/4PpP1/P4PK1/R6R w - - 0 32,g2g1 h6h1,399,endgame master mate mateIn1 oneMove queenRookEndgame
