FEN,Moves,Rating,Themes
r2q3r/ppp1kpp1/3p1nn1/2bPp1B1/4P3/2NB2P1/PPP3PN/R2Q1R1K w - - 3 14,d1f3 h8h2 h1h2 d8h8 g5h4 g6h4 g3h4 h8h4 f3h3 f6g4 h2h1 a8h8,2359,advantage attraction defensiveMove kingsideAttack middlegame sacrifice veryLong
6rk/4QRpp/5p2/4p3/P3q3/1P2P1PK/7P/8 w - - 1 35,a4a5 e4f3 e7d7 h7h5,2359,crushing defensiveMove endgame short
8/8/8/2n1Nk1p/5Pp1/4K1P1/8/8 w - - 4 48,e3d4 c5e4 e5f7 e4g3,2359,crushing endgame knightEndgame short
r3k2r/1pp2p2/p1np4/2b3P1/2P1p3/1P2P1Pb/PB1PNKBq/1R1Q1R2 w kq - 2 17,e2f4 h3g2 f4g2 c6b4,2359,advantage middlegame short
R7/5pkp/1r4p1/8/3Pp3/2q2P2/6PP/Q6K w - - 4 32,f3e4 c3c2 a1g1 b6b1 a8a1 b1g1,2359,crushing endgame long pin
8/1R3p2/3pk1p1/1pp2nKP/p1b5/P1P5/2P5/8 b - - 0 47,f5e3 h5h6 f7f6 g5f4 e3f5 h6h7,2359,advancedPawn crushing defensiveMove endgame long master
rr4k1/5pp1/4pb1p/1pNn4/2p5/P3P1P1/1PP1QP1P/1K1R4 w - - 3 26,c5d7 d5c3 b2c3 f6c3 d1d3 c4d3,2359,advantage long middlegame queensideAttack sacrifice
8/8/8/p2k1K2/1p1P4/3n4/PP6/5N2 w - - 0 39,a2a3 b4b3 f1e3 d5d4,2359,crushing endgame knightEndgame master short
4b3/8/p5P1/5pK1/1k3P2/2p1B1P1/8/8 b - - 0 49,e8g6 g5g6 a6a5 g3g4 f5g4 f4f5 b4c4 f5f6,2359,bishopEndgame crushing endgame hangingPiece quietMove veryLong
3r4/8/2R2pk1/pP6/P4ppP/8/5P1P/6K1 w - - 0 38,c6a6 d8d1 g1g2 f4f3 g2g3 g6f5,2359,crushing defensiveMove endgame long rookEndgame
r1bqk1nr/pppp1p2/2n3pp/2b2N2/2B1P3/8/PPP2PPP/RNBQK2R w KQkq - 0 7,c4f7 e8f7 d1d5 f7e8 d5c5 g6f5,2359,advantage hangingPiece long opening
r2q1rk1/pbpp2pp/1p6/4bp2/2P5/P1N1PB2/1P3PPP/R2Q1RK1 b - - 1 13,d8h4 f3d5 g8h8 g2g3 h4e7 d5b7,2359,advantage long middlegame
8/2p5/6p1/K7/P5k1/8/8/8 b - - 0 56,g4f3 a5b4 g6g5 a4a5 c7c6 a5a6 g5g4 a6a7 g4g3 a7a8q,2359,advancedPawn crushing endgame pawnEndgame pin promotion quietMove veryLong
2R5/p4rkp/1p4p1/4Q3/q5PR/5r2/P5K1/8 b - - 6 37,f3f6 h4h7 g7h7 e5h2 h7g7 h2h8,2359,attraction endgame long mate mateIn3 sacrifice
3Q4/p4r1p/1p4kP/2p2pq1/7R/5bPB/P4P1K/8 w - - 6 52,h3f5 f7f5 d8e8 g6f6,2359,advantage endgame hangingPiece short
8/8/5k2/p1qp2p1/P1p2pP1/2P5/1P2QPK1/8 w - - 0 40,g2f3 c5c6 f3g2 d5d4 f2f3 d4d3 e2f2 c6d6,2360,crushing defensiveMove discoveredAttack discoveredCheck endgame queenEndgame veryLong
k3r3/pp1N4/5pr1/P2pp2p/1PqP2BP/2P3Q1/6K1/R1B5 w - - 0 27,d7b6 a7b6 c1g5 h5g4 a5b6 a8b8,2360,advantage defensiveMove long middlegame
r1b1r1k1/p1pq1p1p/2pb1p1B/4p3/3N4/5Q2/PP3PPP/R3R1K1 b - - 5 17,e5d4 f3g4 d7g4 e1e8 d6f8 e8f8,2360,deflection kingsideAttack long mate mateIn3 middlegame operaMate sacrifice
Q1b2rk1/p1pp1ppp/8/4q3/8/2N1b3/PPP2PPP/R3K2R w KQ - 0 13,f2e3 e5e3 c3e2 c7c6,2360,advantage defensiveMove middlegame short
6Q1/p7/5bpk/2qB1r2/2P2P2/6pP/Pr1B2K1/1R1R4 w - - 0 36,g2g3 b2d2 d1d2 c5e3 g3g2 e3d2 g2h1 d2d3,2360,attraction crushing fork middlegame sacrifice veryLong
2kr1bnr/pp4p1/2b1p2p/3qP3/P2Q4/5N2/1P3PPP/RNB2RK1 w - - 1 14,d4a7 f8c5 a7a8 c8d7 b1c3 d8a8,2360,advantage discoveredAttack long opening
r1b2rk1/p3n1pp/1p1qp3/3p1nRN/8/5N1P/P1B2PP1/2RQ2K1 b - - 5 23,c8a6 c2f5 e7f5 g2g4,2360,advantage middlegame short
8/5pp1/2k5/p5P1/3K3P/1P6/8/8 b - - 0 47,g7g6 d4e5 c6d7 e5d5,2360,crushing defensiveMove endgame pawnEndgame short
6k1/pp1q1rbp/3pn3/2pNpN2/2P3Q1/3Pp2P/PP4P1/2R3K1 b - - 1 22,e6d4 f5e7 d7e7 d5e7,2360,crushing kingsideAttack middlegame short
r5k1/p2Q4/6p1/3Nq3/4n3/8/PPP2rP1/2K4R b - - 0 23,e4f6 d5e7 g8f7 h1h7 f6h7 e7c6,2360,advantage discoveredAttack discoveredCheck exposedKing long middlegame sacrifice
3k4/2p3r1/2Pp4/5pK1/P3qQ2/5NP1/7P/2R5 w - - 2 45,g5f6 e4e7 f6f5 g7f7 f5g4 e7e6,2360,advantage endgame long
4kb1r/p5pp/1qp2p2/3pp2b/3P4/2P4P/PPQ2PP1/R3KB1R w KQk - 0 17,c2f5 b6b2 f5h5 g7g6 h5d1 b2c3 e1e2 c3b2 d1d2 b2a1,2360,advantage deflection middlegame sacrifice veryLong
8/8/7p/2K3p1/2p5/2k3P1/2P4P/8 w - - 0 45,c5d5 g5g4 d5c5 h6h5 c5d5 c3c2,2360,crushing endgame long pawnEndgame quietMove
5k2/R7/p3B2p/1p4p1/2nbN3/5PP1/P1r1P2P/5K2 w - - 15 39,a7a6 c4e3 f1f2 c2c1 a6a8 f8e7,2360,crushing endgame long quietMove
rn2k2r/p4ppp/2p2n2/qp1pNb2/1b1P4/2N1P3/P2B1PPP/R1Q1KB1R b KQkq - 3 10,b4a3 c3b5 a5b5 c1a3,2360,advantage deflection opening short
8/1p6/p1p1kppp/P7/1PPP1K2/6P1/7P/8 b - - 0 45,e6d6 g3g4 h6h5 g4h5,2360,crushing endgame pawnEndgame quietMove short
r6r/pppk3p/2bb1q2/6NQ/8/8/PP3PPP/R3R1K1 b - - 8 23,h8g8 h5h7 g8g7 h7h3,2360,advantage middlegame short
1r4k1/4br1p/6pP/4P3/pp1qB1Q1/3P2P1/8/5R1K w - - 0 32,f1f7 d4a1 h1g2 g8f7 e4d5 f7e8,2360,crushing endgame intermezzo long
r5k1/ppq1n1pp/2b1p1r1/4np2/2P5/P1B1P3/2QNBPPP/R4RK1 w - - 11 20,f2f3 g6g2 g1g2 e5g4 f1h1 g4e3,2360,crushing kingsideAttack long middlegame pin sacrifice
1r4k1/Rp1qnppp/4p3/1b1p4/1Q1P4/2P5/1P3PPP/R5K1 b - - 3 24,b5d3 a7a8 d7c8 a8b8 c8b8 b4e7,2360,advantage long middlegame pin
8/6k1/3q2r1/2pPp3/ppP1BpKp/3P4/PP1Q4/7R w - - 1 39,e4g6 d6g6 g4f3 e5e4 d3e4 g6g3 f3e2 g3g2,2360,advantage endgame veryLong
rn2k2r/pp2ppb1/2pp2p1/7p/3PPPn1/2NBB2q/PPP4N/R2Q1RK1 w kq - 1 12,h2g4 h3g3 g1h1 h5g4,2360,discoveredAttack discoveredCheck intermezzo kingsideAttack mate mateIn2 opening short
2k3rr/3b4/2p1p2q/3pnp2/2PP4/P1P1P1QN/3N1PP1/1R3RK1 w - - 1 25,b1b8 c8b8 g3e5 b8a8,2360,advantage defensiveMove middlegame short
1k1r1b1r/p1pqn1pp/Qp1p1p2/8/2RNP3/8/PB3PPP/2R3K1 b - - 6 18,d8c8 c4c6 e7c6 d4c6 d7c6 c1c6,2360,crushing long middlegame queensideAttack sacrifice
6k1/5p2/4p2p/1pP3p1/4P3/3b2P1/p4PPK/2R5 w - - 1 39,c5c6 b5b4 c6c7 d3a6 c7c8q a6c8,2360,advantage clearance endgame long quietMove
8/2k3p1/5pp1/1p1K4/p6P/P7/1P4P1/8 b - - 0 36,g6g5 h4g5 f6g5 d5c5,2360,crushing endgame pawnEndgame short
4k3/3b3q/2n2p2/2Q1p3/P1P1P1r1/3PB3/5KBP/R7 w - - 1 30,h2h3 h7h4 f2f1 g4g2 f1g2 d7h3 g2h2 h3g4,2360,attraction crushing discoveredAttack discoveredCheck exposedKing middlegame veryLong
8/pp5p/5kp1/3p4/5KPP/PP3P2/8/8 w - - 0 34,f4e3 g6g5 h4g5 f6g5 b3b4 b7b5,2360,crushing defensiveMove endgame long pawnEndgame
5rk1/2R2R2/3p3b/4p3/4P1pp/1Q2P1q1/1P4PK/8 w - - 1 39,h2g1 g3e3 b3e3 h6e3,2360,crushing endgame master masterVsMaster short
8/8/4ppk1/3p2p1/pR2r1P1/2PK3P/P4P2/8 b - - 1 35,f6f5 g4f5 e6f5 b4e4 d5e4 d3d4 g6f6 d4d5 e4e3 f2e3,2360,crushing endgame rookEndgame veryLong
3r4/k7/6Rp/2R1Pp2/2p2P1P/6K1/r7/8 w - - 3 34,g6d6 d8b8 c5a5 a2a5,2360,crushing endgame quietMove rookEndgame short
6k1/6pp/8/2b5/2P1b3/1p1p2P1/7P/R1B1K3 w - - 0 36,e1d2 c5b4 d2e3 d3d2 c1b2 e4c2,2360,advancedPawn advantage clearance defensiveMove endgame long
5rk1/7p/pq2p1p1/3pP2N/2pR2Q1/8/P1P3PP/6K1 w - - 0 33,h5f6 f8f6 e5f6 e6e5 g1h1 e5d4,2360,advantage endgame long pin sacrifice
1n3kqr/R3b1n1/2pNp1p1/1pPpPp2/1P1P1P2/2B5/Q5BP/6K1 w - - 10 33,a2a6 b8a6 a7a8 e7d8 a8d8 f8e7 d8g8 h8g8,2360,advantage middlegame veryLong
1q1rr3/1b3pkp/pp1p1np1/n1pN4/P3PP2/2PQ1B1P/1P4PN/3R1RK1 b - - 2 22,c5c4 d3d4 b7d5 h2g4 e8e6 e4d5,2360,crushing intermezzo long middlegame sacrifice
r1b2k1r/ppq2p2/2p1pNp1/2Q4p/5b2/3B4/PPP2PP1/3RR2K b - - 5 19,f8g7 c5c3 e6e5 f6d5 c6d5 c3c7,2360,advantage long middlegame
r4rqk/pp1b2bp/2nNp1n1/3pNpB1/3P4/3B4/PPQ2PPP/R3R1K1 b - - 9 18,c6d4 e5g6 h7g6 c2c7,2360,advantage middlegame short
8/8/8/p1p2k2/1p2pP2/PPP1K3/8/8 w - - 0 40,c3b4 a5b4 a3a4 c5c4 a4a5 c4b3 a5a6 b3b2 a6a7 b2b1q,2360,advancedPawn crushing endgame pawnEndgame promotion veryLong
r5k1/ppp2ppp/3p1rn1/8/4P2q/1PQ2B1b/PB3PP1/3R1RK1 w - - 0 21,g2h3 g6f4 f3g4 f6g6 g1h2 g6g4,2360,advantage clearance long middlegame pin
8/5p2/1p1p1k2/p1p2P2/P1P2K2/2P5/1P6/8 b - - 4 40,f6e7 f4g5 e7e8 g5h6 e8f8 h6h7,2360,crushing defensiveMove endgame long pawnEndgame zugzwang
8/8/8/1R6/1P2pk2/4n2B/1K1r2P1/8 w - - 1 49,b2c3 d2d3 c3b2 e3c4 b2c1 d3c3,2360,crushing endgame long
Q7/2q3k1/3p2p1/4p1b1/4P1pN/5PK1/P6P/8 w - - 0 35,f3g4 g5f4 g3f3 c7c3,2360,crushing endgame short
8/8/6kp/1p3p2/pPp2P1P/P1P2K2/8/8 b - - 2 42,g6f6 f3e3 f6g6 e3d4 g6h5 d4e5 h5h4 e5f5 h4g3 f5e5 h6h5 f4f5 h5h4 f5f6 h4h3 f6f7 h3h2 f7f8q h2h1q f8f4,2360,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
3r2k1/pQ3pp1/2p3n1/3qp3/3P4/P4PPp/1PP4P/3R1RK1 w - - 0 26,d4e5 d5c5 g1h1 d8d1 f1d1 c5f2 b7c8 g6f8 c8h3 f2f3 h1g1 f3d1,2360,crushing discoveredAttack endgame fork veryLong
r4r1k/pp3p1p/2p2p2/5P2/7Q/5R2/PqP3PP/4R1K1 b - - 1 21,a8d8 c2c3 b2b6 g1h1,2360,crushing defensiveMove endgame quietMove short
8/4kp2/3R4/1p2PP1b/p7/P1r5/2p2K2/2B5 b - - 0 51,h5g4 c1g5 f7f6 g5f6 e7f8 d6d8 f8f7 d8d7,2360,crushing endgame master veryLong
8/1R6/5pk1/1P1r2p1/6K1/8/6P1/8 w - - 2 50,b5b6 d5d3 g2g3 f6f5 g4h3 f5f4 b7b8 d3g3 h3h2 g3b3,2360,crushing endgame quietMove rookEndgame veryLong
3r1rk1/ppR3pp/8/1P1p4/P2BPpbP/3q1N2/4NKB1/7R b - - 0 25,f8f7 c7f7 g4f3 f7g7 g8f8 g2f3 d5e4 f3h5 d8d4 g7f7,2360,crushing kingsideAttack middlegame quietMove veryLong
r5r1/p7/np1pRp1k/2pP1BpP/2n2P2/8/P1P5/6RK b - - 4 28,a8f8 e6e7 g8h8 f4g5 f6g5 e7e6 f8f6 e6f6 h6g7 f6g6,2360,crushing middlegame veryLong
3r4/5p2/2p1p1p1/k2rP2p/P1K2P2/3R2P1/6P1/3R4 w - - 0 32,d3d4 d5d4 d1d4 d8d4 c4d4 a5b4,2360,crushing endgame long rookEndgame
5r1k/ppp4p/6p1/7n/8/2P5/PP2rPPK/2BR1R2 b - - 0 19,f8f2 f1f2 e2f2 c1h6 h5f6 d1d8 f6g8 h6e3,2360,advantage endgame quietMove veryLong
3r1r2/p4p1k/1p2pPp1/n1p1N1Qp/2P2P2/2P4P/P2q4/4RR1K b - - 5 29,d2c3 f4f5 c3h3 h1g1 f8g8 f5g6 g8g6 e5g6 d8g8 e1e3 h3e3 g5e3,2360,crushing middlegame veryLong
4R3/pkpQ4/1p6/n4p1p/8/1KP4P/PP3q2/8 w - - 10 38,b3a4 f2c2 a4a3 a5c4 a3b4 c4d6,2360,crushing endgame long
1r3rk1/2R1Rpp1/p6p/8/3q4/5Q1P/5PP1/6K1 w - - 0 25,e7f7 d4a1 g1h2 a1e5 f3f4 e5f4,2360,crushing endgame long
1Q6/R2N1pk1/8/3b2p1/8/6P1/P3K2p/7r w - - 0 46,e2e3 h1e1 e3d2 h2h1q b8b2 g7h7,2360,advancedPawn advantage clearance defensiveMove endgame long promotion
2rr1nk1/bb2qpp1/p3p2p/1p6/1P2N3/P2BP2P/1B2QPP1/2RR2K1 w - - 1 21,e2g4 f7f5 e4f6 g8h8,2360,crushing defensiveMove fork middlegame short
2k3r1/ppp5/2n3r1/2B4p/8/5P1q/PPPQR1B1/R5K1 w - - 0 25,a1e1 c6e5 g1f1 g6g2 e2g2 e5f3,2360,advantage capturingDefender long middlegame pin
5Q2/pppknp2/3pq3/4p3/4P3/2PP4/PP3PP1/RN3KNr w - - 3 17,f8b8 e6h6 b1a3 h6d2,2360,advantage middlegame quietMove short
5rk1/6pp/p2qp3/1p2n3/3p4/1P1N2QP/P1r2Pb1/1R1B1R1K w - - 0 26,h1g2 d6c6 g2h2 e5d3 d1c2 c6c2,2360,advantage long middlegame
6k1/p4ppp/2q5/2p3r1/2B5/PP3KP1/1Q3P1r/R4R2 w - - 4 29,f3e3 c6d6 a1e1 g5e5 b2e5 d6e5,2360,advantage exposedKing long middlegame
1rb2r2/3n2kp/p3p1p1/3pP3/5P2/1P3B2/2P3P1/qNKRQ2R b - - 4 23,d7c5 e1h4 c5b3 c2b3 h7h5 d1d3,2360,crushing long middlegame
8/5k1p/3p1pp1/pPrPp3/1pP5/1P6/5PPP/4R1K1 b - c3 0 36,a5a4 b5b6 c5c8 b3a4 b4b3 a4a5 c8c4 b6b7 c4b4 a5a6,2360,advancedPawn crushing endgame quietMove rookEndgame veryLong
1k2q3/pp2b1p1/4Q1p1/4P3/1nKPr3/2N1B3/PP5r/3R1R2 w - - 0 30,c3e4 e8a4 f1f8 e7f8 e6e8 a4e8,2360,crushing long middlegame
rnb5/p1k1n1Q1/2pq1p2/1p2p2r/4P3/P1N4p/1PPB1PP1/3R1RK1 b - - 1 17,h3g2 c3b5 c6b5 d2a5 d6b6 g7e7,2360,clearance crushing deflection long middlegame pin sacrifice
r5k1/ppp1P1pp/3p4/3q2P1/6QK/5R2/P7/8 b - - 2 32,h7h6 g5h6 d5e5 f3f8 a8f8 h6h7 g8h7 e7f8q,2360,advancedPawn crushing deflection endgame pin promotion sacrifice veryLong
1rr3k1/p4ppp/2bNpb2/q7/4PPP1/2NQ4/PPP4P/2KR3R b - - 0 16,f6c3 d3c3 a5c3 b2c3,2360,advantage master middlegame short
6rk/8/5Q1p/2p5/8/6BP/P1qp2PK/8 b - - 0 46,g8g7 g3e5 c2h7 f6d8 h7g8 d8d2,2360,crushing endgame exposedKing long pin quietMove
3r2k1/pp3pp1/4p1p1/5n2/PP3Q2/2q2N1P/3R1PP1/6K1 b - - 0 31,d8d2 f4b8 g8h7 f3g5 h7h6 g5f7 h6h5 b8f4,2360,crushing endgame veryLong
2b4r/p3rpk1/1pp3p1/3pP1P1/q2P1p2/8/3Q1PB1/3RR1K1 b - - 2 40,h8h4 d1a1 a4c4 e1c1 c4b5 c1b1,2360,advantage long middlegame
8/8/1K6/p1p5/P1Bkn3/1P6/8/8 b - - 3 50,e4d2 b6b5 d4c3 b5c5,2360,crushing endgame master short
8/6pk/4p2p/P3P3/1Pp2r2/2B2N1q/4KQ2/8 w - - 3 51,a5a6 h3f5 f2e3 f4e4,2360,crushing endgame master pin short
2k5/8/p4q1p/2pPRp2/1b1r1Pp1/6P1/1PQ4P/1K6 b - - 4 34,c8b7 e5e6 f6d8 c2a4 b4a5 a4c6 b7b8 e6e8,2360,advantage endgame pin veryLong
r2q1rk1/pbp2pbp/1pnp2p1/8/2B4P/4NN2/PPP1QPP1/2KR3R b - - 0 14,f8e8 c4f7 g8f7 f3g5 f7f8 e2f3,2360,advantage attraction kingsideAttack long middlegame sacrifice
8/4b1Bp/6p1/1p1k1p2/1Pp2PP1/2P2K1P/8/8 w - - 9 49,g7e5 f5g4 h3g4 h7h5 g4h5 g6h5,2360,bishopEndgame crushing endgame long
r4rk1/5pp1/2p5/2b1p2p/P1Q3Nq/5P1P/1P1Bn1PK/R2R4 w - - 0 26,g4e5 h4g3 h2h1 g3e5 f3f4 e5e7,2360,advantage defensiveMove fork long middlegame
1r5r/p5pp/3N1q1k/4pp2/2Q2n2/1P4R1/P4P1P/b1B3K1 b - - 3 28,a1d4 d6f7 h6h5 c1f4 d4f2 g1f2 e5f4 c4f4 f6b2 f2f3 b2c3 f3g2,2360,crushing defensiveMove fork middlegame veryLong
6k1/5p2/4p1p1/7p/pP5P/1Q4P1/5P2/q4BK1 w - - 0 35,b3c4 a4a3 b4b5 a3a2 b5b6 a1b1 c4c8 g8h7,2360,advancedPawn advantage endgame veryLong
8/8/k7/P1R5/1P4K1/2p5/8/2r5 w - - 1 61,c5c6 a6b7 b4b5 c3c2,2360,advancedPawn crushing defensiveMove endgame rookEndgame short
N1bk4/pp1p1R2/5bB1/4p3/4n3/8/PB2r3/2K5 b - - 5 24,e2f2 f7f8 d8e7 f8e8 e7d6 g6e4 f2b2 c1b2,2361,advantage fork middlegame veryLong
8/8/p4p2/1p2kP1p/1Ppp3P/P2P1K2/2P5/8 w - - 2 36,f3g3 e5f5 g3f3 f5e5 d3c4 b5c4,2361,crushing endgame long pawnEndgame
r4rk1/1bq2p1p/2p2Rp1/p7/P7/1B6/2P3PP/4RQ1K b - - 0 21,a8d8 f6f7 f8f7 f1f6 d8f8 e1e7 c7e7 f6e7,2361,advantage middlegame pin sacrifice veryLong
8/7p/5k2/p1p1p1p1/P1P2p2/3P2P1/3K1P1P/8 w - - 3 35,d2e2 g5g4 g3f4 e5f4 d3d4 c5d4 e2d3 f6e5,2361,crushing defensiveMove endgame pawnEndgame quietMove veryLong
r1b3R1/p1k2p2/2p5/1B2b3/4q3/NPP2pp1/PB1Q1KP1/3R4 w - - 0 23,f2g1 f3f2 g1f1 c8h3 g2h3 a8g8,2361,advancedPawn advantage discoveredAttack long middlegame
r5rk/1pp1q3/1b2bp1p/nP1Bp1p1/2P1Pn2/5N1P/1Q1N1PPB/R3R1K1 w - - 0 27,f3e5 e6d5 e4d5 f6e5,2361,advantage intermezzo master middlegame short
4q1k1/r6p/1n2pP1Q/3pP1p1/2p3P1/1pP1P3/1P6/rNK2R1R b - - 2 29,e8g6 h6g6 h7g6 h1h6 a7h7 h6h7 g8h7 f6f7,2361,advancedPawn clearance crushing kingsideAttack middlegame veryLong
rr6/2k3p1/2pp1b1p/2q2p2/5P2/2P5/PPBQ2PP/1K1RR3 w - - 5 23,d2e3 b8b2 b1b2 c5a3 b2b1 f6c3 e3e7 c7b6,2361,attraction crushing defensiveMove deflection middlegame queensideAttack sacrifice veryLong
r7/3q1kp1/3bRBp1/6Q1/6P1/p2P3P/KrP2P2/4R3 w - - 0 31,f6b2 a3b2 a2b1 a8a1 b1b2 d6a3,2361,advancedPawn crushing discoveredAttack discoveredCheck exposedKing long middlegame
6k1/b4qpp/p7/8/2p5/P2p3P/1P1KQB2/3R4 w - - 0 36,e2f1 f7f4 d2c3 a7f2,2361,crushing endgame short
2R5/p4r1p/2B1p1pk/2P1P1qn/3P2P1/3Q1p2/P4P1P/6K1 w - - 2 31,c6f3 f7f3 d3f3 g5c1 g1g2 h5f4 f3f4 c1f4,2361,advantage endgame master pin sacrifice veryLong
5rk1/p4pp1/1p2b3/2b1N2n/2P5/2PR1N2/P4P1B/6K1 w - - 1 32,f3g5 e6f5 d3f3 g7g6 e5f7 f8f7 g5f7 g8f7,2361,advantage master middlegame quietMove veryLong
r3kb1r/3qp1Bp/p2pNp2/2pbn3/8/P7/1P2QPPP/RN3RK1 b kq - 0 16,f8g7 e2h5 e5g6 h5d5,2361,advantage middlegame short
5r1k/2pQ3p/1p1bB1qP/2pP4/4R3/P7/KP3P2/8 b - - 0 40,f8f2 e4g4 f2b2 a2b2 d6e5 b2c1,2361,crushing defensiveMove endgame long
8/8/5r1p/4kp1R/2P1p1PP/4K3/8/8 b - - 0 49,f6f8 c4c5 f8g8 h5f5,2361,crushing endgame master pin quietMove rookEndgame short
8/8/7R/1p1p2p1/1Pb3kp/4P3/5K2/8 w - - 4 41,h6h8 g4h3 e3e4 d5e4 h8e8 c4d3,2361,crushing defensiveMove endgame long
2k5/ppp1npp1/8/3Pp2n/2P1P1q1/Q5Pr/P2N2K1/R3R2B w - - 1 28,e1e3 h5f4 g2f2 h3h2 f2e1 h2e2 e1d1 e2e3,2361,crushing discoveredAttack discoveredCheck middlegame pin veryLong
8/6pp/8/1pp1p1k1/3pK1P1/P2P3P/1P6/8 b - - 1 39,g5h4 b2b3 h4g3 a3a4 b5a4 b3a4 c5c4 d3c4,2361,advantage endgame pawnEndgame quietMove veryLong
4R3/8/3k4/2pr2pp/5p2/2K3PP/P4P2/8 b - - 1 39,f4g3 e8d8 d6c6 d8d5 c6d5 f2g3 h5h4 g3g4,2361,crushing defensiveMove endgame rookEndgame veryLong
3R4/q5nk/p1p4p/2N1Rbp1/1NP2p2/1P3P2/P5PP/6K1 w - - 1 31,e5f5 a7e7 g1f1 e7d8,2361,advantage endgame master short
5r1k/pp6/7p/3Rn1pq/5p1N/1P3P1Q/P5P1/6K1 b - - 1 31,e5c6 h3e6 h5h4 d5d7,2361,advantage endgame sacrifice short
8/8/8/1p1p1kpK/p4p2/P1P2P1P/1P6/8 w - - 7 43,h3h4 g5g4 f3g4 f5e6 g4g5 f4f3 h5g4 f3f2,2361,advancedPawn crushing defensiveMove endgame pawnEndgame veryLong
r2qr1k1/1p1bbppp/p1n2n2/3p4/B2N4/3Q4/PPPN1PPP/R1B1R1K1 w - - 1 14,d2f3 c6b4 d3b3 b7b5,2361,crushing opening short
1r1qk1nr/1b1p1pbp/p1n1p1p1/8/2B1P3/P1N2N2/2PPQPPP/1RB1K2R w Kk - 2 12,c4a6 b7a6 e2a6 g7c3 b1b8 c6b8,2361,advantage long opening
8/5p2/5p2/3k1P2/5K2/5P2/8/8 w - - 7 62,f4g4 d5e5 f3f4 e5e4 g4g3 e4e3,2361,crushing defensiveMove endgame long pawnEndgame zugzwang
7r/Q5Rp/p7/6pk/8/8/PPP2PqP/2K5 w - - 1 25,a7e3 g2h1 c1d2 h8d8 e3d3 d8d3,2361,crushing endgame long
r2qkb1r/p3nppp/2pp4/n2N4/Q1B1P3/5P2/PP3P1P/R1B1K2R w KQkq - 1 13,h1g1 a5c4 d5e7 c4b6 a4c6 e8e7,2361,advantage intermezzo long opening
4k3/R7/5K2/5P1P/8/2P5/p6r/8 w - - 1 52,a7a2 h2a2 h5h6 e8f8 h6h7 a2a6 f6g5 f8g7,2361,crushing endgame hangingPiece rookEndgame veryLong
rnbq1rk1/pp2b1p1/2p1p1P1/3p1Pn1/2P5/1P2P3/PBQP1P2/RN2KB1R b KQ - 0 12,e6f5 c2d1 f8f6 d1h5 f6g6 h5g6,2361,crushing long opening quietMove
3r1rk1/3q1ppp/p2p1B2/1p1Q1N2/6P1/7P/P4P2/3n1RK1 b - - 0 27,g7f6 d5d2 f8e8 d2h6 d7f5 g4f5,2361,advantage long middlegame
6k1/6pp/q4r2/1p1p1P2/2pP3Q/2P4R/3n3P/1R4K1 b - - 9 34,d2b1 h4h7 g8f7 h3g3,2361,crushing endgame short
3R4/4q1pk/p4p2/3QpP1p/1P4PP/8/P1r3K1/8 w - - 1 38,g2f3 e5e4 f3e3 e7a7,2361,crushing endgame master short
2r1r3/p4Npk/4p3/qpp5/b2P4/P1n1PP2/5QPP/R1R3K1 b - - 0 21,a5c7 f7g5 h7g8 c1c3,2361,advantage middlegame short
r4r1k/8/b1p1p3/2qpP3/6BP/p1N3P1/P2Q2K1/1R6 b - - 0 32,a8a7 c3a4 f8f2 d2f2 c5f2 g2f2,2361,advantage long middlegame
6k1/2q1pp1p/2Prn1p1/p7/P2pQ1P1/3P1P1P/8/2R1K2R w K - 1 29,e1e2 e6g5 e4e5 d6e6,2361,clearance crushing endgame pin short
1k1rb3/1p5p/pq6/4p3/5Qn1/N3n3/PP2B1PP/R1R4K w - - 0 28,f4g3 e3d1 e2d1 g4f2 g3f2 b6f2,2361,advantage kingsideAttack long middlegame sacrifice
3r2k1/pb3pp1/1p2pn1p/4N3/2Pq4/P2B4/1P2QPPP/4R1K1 w - - 1 22,e5f7 g8f7 e2e6 f7f8 d3g6 d4d7,2361,advantage long middlegame
rb1k3q/1p6/p3Qn2/P1Bp2p1/3Pp3/1P2P3/6K1/2R2N1r b - - 5 32,h1h2 f1h2 h8h2 g2f1 h2h1 f1e2 h1g2 e2e1,2361,advantage master middlegame veryLong
3b4/7p/2k1p3/1pB1Ppp1/PPpK1P2/8/6PP/8 w - - 0 33,g2g3 g5f4 g3f4 d8h4,2361,bishopEndgame clearance crushing defensiveMove endgame master short
4rq2/5k2/p2p1bb1/1pnPp3/6QP/B4R2/P4PP1/3R2K1 b - - 0 29,f8h8 a3c5 d6c5 d5d6 e8d8 d6d7,2361,advancedPawn crushing long middlegame
8/p2k4/r7/3pR1K1/3p1P2/5P2/8/8 w - - 0 50,e5d5 a6d6 d5a5 a7a6 a5a2 d4d3 a2d2 a6a5,2361,crushing defensiveMove endgame quietMove rookEndgame veryLong
2b2rk1/5pp1/2p2b1p/p1Np2q1/7r/1P2P3/P2QBPPP/2R2R1K w - - 5 20,d2a5 f6e5 g2g3 e5g3 f2g3 g5g3 f1f2 g3f2,2361,crushing middlegame pin veryLong
